y,cluster,pred,score
1,1,0,0.4375606082558372
1,0,1,0.6142210968037045
0,0,1,0.5551656987055753
1,0,1,0.6141657574645348
1,1,0,0.4288801192179489
1,1,0,0.40818840757829483
0,0,1,0.5799164063953673
1,0,1,0.602604205495823
1,1,0,0.49658656088413283
1,1,0,0.42888323084795266
0,1,0,0.46876266167818903
1,0,1,0.5913202015744191
1,0,1,0.5818963824335194
1,0,1,0.5386925802675708
0,0,1,0.5436261318244706
0,0,1,0.5570442700055004
1,0,1,0.5947444989788198
0,1,0,0.4832879616826218
0,1,0,0.49715896110960783
0,0,1,0.5830576834207427
1,0,1,0.5830727440531663
0,0,1,0.5436201787570775
1,0,1,0.602395176531701
1,1,0,0.42312746801609935
1,0,1,0.5850759723654646
0,1,0,0.429691517695008
0,0,1,0.5052747598102653
1,0,1,0.6216307825870918
1,0,1,0.6116265974385573
1,0,1,0.5519063967275252
1,0,1,0.5440937841189212
0,1,0,0.4514283788196647
1,1,0,0.438685044958513
1,0,1,0.5399550326624322
0,0,1,0.6174083372304454
1,1,0,0.44897117767262434
0,0,1,0.6060193809972727
0,1,0,0.4159210141421229
0,1,0,0.4159496785116732
1,1,0,0.47100444715082923
0,0,1,0.5879905619524145
0,0,1,0.5104051448808329
0,1,0,0.41550306903008594
1,0,1,0.6155398184905657
0,0,1,0.6124724542754189
1,0,1,0.6078480800840945
0,1,0,0.4576608390080446
1,0,1,0.6136772046755766
0,1,0,0.40449009948408665
1,1,0,0.4463999464089214
1,1,0,0.434637878474134
0,0,1,0.5739697222674573
0,1,0,0.43897874156233574
1,0,1,0.5152799209081822
0,1,0,0.4586009601597135
0,0,1,0.5960571483805062
0,0,1,0.5481118350713948
0,1,0,0.4211336974834322
1,0,1,0.5836400212217785
0,1,0,0.4359158800639432
0,0,1,0.6033853804729159
0,0,1,0.6044999354005555
1,0,1,0.6369935829110194
0,1,0,0.46901985597538814
1,0,1,0.5435119362008551
0,0,1,0.5279487224745625
0,1,0,0.44414567059149673
0,0,1,0.5803505605510364
1,0,1,0.588887074367844
1,1,0,0.4576721574138258
0,1,0,0.4251137670596644
0,1,0,0.4209175661440043
0,0,1,0.514981804959085
0,1,0,0.435462100302398
0,1,0,0.4733893354061851
1,0,1,0.5502872639993466
1,0,1,0.6110889689430359
0,1,0,0.45084705304674366
0,1,0,0.4158757677538488
1,0,1,0.5487825296453849
1,0,1,0.5705926270208131
1,0,1,0.6016195436547044
1,0,1,0.620865675841907
1,0,1,0.601293690130553
0,1,0,0.4578852890180394
0,1,0,0.41627308346006686
1,1,0,0.44057866816848473
0,0,1,0.6194864594604939
1,0,1,0.5629677028921668
0,1,0,0.4442629830375917
0,1,0,0.4272325287520372
0,1,0,0.42134021925016607
1,1,0,0.47290026183980305
1,0,1,0.5309711422763631
0,0,1,0.5598893782068762
1,0,1,0.5546260103352667
1,0,1,0.5551752723195108
0,1,0,0.4157803990285197
0,1,0,0.49215085670731124
0,1,0,0.4563076474764539
1,0,1,0.5824549349411428
0,1,0,0.463449334553377
0,0,1,0.5994618007378852
1,0,1,0.6259498515329801
0,0,1,0.5820043750432584
0,1,0,0.47002178010657913
1,0,1,0.6224708319510155
1,0,1,0.5352926590315176
1,1,0,0.4319849613978039
0,0,1,0.5969349340308485
0,0,1,0.6039310122164395
1,1,0,0.38892400211457545
1,0,1,0.5590891451761731
1,0,1,0.5311686899451544
0,1,0,0.41211308866502955
0,0,1,0.5985022797737939
1,0,1,0.6171481229237155
0,1,0,0.4688423949340012
0,1,0,0.4562092924737503
1,0,1,0.5694125689595486
1,1,0,0.4264934190895576
0,0,1,0.5746656556147975
0,0,1,0.5962016001353849
0,0,1,0.6254208304901532
1,0,1,0.5747933873094324
0,1,0,0.413571392471073
0,0,1,0.6104944211180436
0,0,1,0.5397992503445903
1,0,1,0.6038702804762678
0,1,0,0.49305664308117947
1,1,0,0.44088414247965285
1,0,1,0.5581050631533856
1,0,1,0.565477313958312
0,1,0,0.4898291245268593
0,1,0,0.41086130035372537
0,0,1,0.6272209159890498
1,0,1,0.5866825363337759
1,0,1,0.5680173905160044
0,1,0,0.4182803294306573
0,1,0,0.46661174541153516
0,1,0,0.417068443100567
0,1,0,0.47213937860694316
0,0,1,0.571670748070014
1,0,1,0.6237347451174409
1,1,0,0.4337746705259528
1,1,0,0.43451446573115693
1,0,1,0.5315822787310103
1,0,1,0.5984004281603472
1,0,1,0.5896287529814302
1,0,1,0.5872860550647654
1,1,0,0.4142715854350343
1,1,0,0.4535210944347798
0,1,0,0.44004278370614447
0,1,0,0.4606168581223316
0,1,0,0.4312124252721335
1,0,1,0.579029095099699
0,1,0,0.47504829444049207
1,0,1,0.578944029721982
1,1,0,0.4340112898890447
0,0,1,0.6064002662886927
1,1,0,0.41338788216927286
1,0,1,0.5815023877819961
1,1,0,0.4366449775612162
0,1,0,0.43257672432221866
1,0,1,0.5397386017053762
0,0,1,0.578572819955151
1,0,1,0.5865915159636401
1,0,1,0.5764931338109514
0,0,1,0.6322350912584962
0,0,1,0.6371018558662441
1,0,1,0.584293069801467
1,0,1,0.596633639993007
1,0,1,0.5419959470512195
1,0,1,0.5576579920909784
0,0,1,0.6057464198297595
1,1,0,0.43139208213745794
0,1,0,0.4271915983879691
1,0,1,0.5871449747784572
0,1,0,0.39338390149680796
0,1,0,0.49579240414853165
0,1,0,0.4230491738194551
0,0,1,0.5105565333070502
1,0,1,0.6155570618803379
0,1,0,0.43978294845523025
0,0,1,0.6207573910753749
0,0,1,0.5765661388148652
0,0,1,0.5713810516064126
1,1,0,0.4166083984603234
0,1,0,0.4184453672404724
0,1,0,0.4882113878357649
1,0,1,0.632516869250763
0,1,0,0.45427781967094116
1,0,1,0.5109350600780308
1,1,0,0.4546055041307936
1,1,0,0.45789356247072843
0,1,0,0.4972166112232466
1,0,1,0.6052989708178768
0,1,0,0.45044753545185334
0,1,0,0.45698585567923444
0,1,0,0.4167085741783445
0,1,0,0.4011139289628221
0,0,1,0.5781984820259076
0,1,0,0.4919836003217408
1,0,1,0.5330099578859048
1,0,1,0.5688910716557537
0,0,1,0.505611339996844
1,0,1,0.6146565114468394
1,0,1,0.5901325268808012
0,1,0,0.4600393643254515
0,1,0,0.4451589686616751
0,0,1,0.5900239066078805
0,0,1,0.581400382130522
0,1,0,0.4695747939800914
1,1,0,0.4451628993457472
0,1,0,0.42180557810783015
1,1,0,0.4548335727102638
1,1,0,0.43472362025836353
0,0,1,0.5751724683770316
1,1,0,0.44896389821127247
1,0,1,0.6151554430286937
0,0,1,0.5566960642950638
1,0,1,0.5146781020579235
0,1,0,0.43000123838010973
0,0,1,0.5804912866319302
0,1,0,0.4311502012514131
0,0,1,0.5512779147100698
1,1,0,0.4324814478272419
0,0,1,0.5073071201650015
0,1,0,0.4630133368803274
0,1,0,0.434932899521042
1,0,1,0.5474932118187097
0,0,1,0.5657460242199677
0,1,0,0.43254237419750574
0,1,0,0.49122867469460263
1,0,1,0.6079290244041714
1,0,1,0.6103056837666906
0,0,1,0.5793923027697812
1,0,1,0.6012486050717073
1,1,0,0.43985384828200536
1,1,0,0.42137474006652464
0,1,0,0.4544584111891311
0,0,1,0.6069433507050008
1,0,1,0.6207547895090586
1,0,1,0.5974478901701099
1,0,1,0.6088217723315392
1,0,1,0.5203059520768706
1,0,1,0.6326813117065556
0,0,1,0.5842790742286584
1,0,1,0.588307727982391
1,0,1,0.5565131047904031
1,1,0,0.4084132459641409
0,0,1,0.5883416216539415
1,0,1,0.5928102355523984
0,1,0,0.4479066201816003
1,0,1,0.5622397034671793
1,0,1,0.620592243956159
0,1,0,0.4228930403789836
0,1,0,0.45165893040651245
1,0,1,0.5383916656184181
0,0,1,0.5602760569670486
1,1,0,0.49662373413950583
0,0,1,0.5415626663168883
1,1,0,0.42889070639341337
1,0,1,0.6120168907958061
1,1,0,0.4515369805365039
1,0,1,0.5477581724264556
0,0,1,0.5579739957282341
1,0,1,0.587497351446091
1,0,1,0.5834149264736036
0,0,1,0.5488230820618145
1,0,1,0.6016028646133624
0,1,0,0.49179931991258813
1,0,1,0.5124606225895607
1,1,0,0.48647808010539306
0,0,1,0.527249703750773
0,1,0,0.43848200215264316
1,0,1,0.6227828427794767
0,0,1,0.5968935304147707
0,1,0,0.4173576600198034
1,0,1,0.5185106090023276
1,0,1,0.5994215729316885
1,1,0,0.4385274381298357
0,0,1,0.5890539442447013
1,1,0,0.4198421997319509
1,0,1,0.6165791717755035
1,0,1,0.6085132619606421
1,0,1,0.6018100065574224
1,1,0,0.4783022747972115
1,0,1,0.5958965332047308
0,0,1,0.606157262460155
0,1,0,0.48761841582218196
1,1,0,0.46771965814289673
1,0,1,0.6041698346545037
1,0,1,0.576894771871673
1,0,1,0.6164967944619056
1,1,0,0.4425999951095122
1,0,1,0.5890191579472492
0,0,1,0.6177638853790586
0,0,1,0.5070537019940324
1,0,1,0.5671504285762471
1,0,1,0.6144600023962804
1,1,0,0.4736887707394104
1,0,1,0.6040333163217497
1,1,0,0.4513759888503112
0,1,0,0.4229173830522851
1,0,1,0.5636287792109164
0,0,1,0.5904673210293321
1,0,1,0.5876951069846197
0,0,1,0.643299118292405
1,1,0,0.4724029516161059
1,0,1,0.6089972536318313
0,0,1,0.5533024662068513
0,0,1,0.5916249374722818
1,0,1,0.5826680930969833
1,0,1,0.614349506485942
1,0,1,0.5335191639497536
1,1,0,0.4869563392608906
1,1,0,0.4123542534218162
1,1,0,0.4300424176171676
0,1,0,0.4491890251199844
1,0,1,0.5729294535259145
1,0,1,0.6131654280765622
0,0,1,0.5378917496877691
1,1,0,0.4517491597508666
1,0,1,0.6216223627063476
1,1,0,0.42082754179995974
1,0,1,0.5806526685837192
1,1,0,0.43199882253766686
0,1,0,0.4249028203679771
0,1,0,0.4541565285174708
0,1,0,0.42154335650201913
0,0,1,0.628774305185249
1,1,0,0.4331998658604691
1,1,0,0.43013357378911193
0,1,0,0.4352942248809892
0,1,0,0.4460620208949979
0,1,0,0.45754171016622697
1,0,1,0.5798741680511434
1,0,1,0.562760821013397
0,0,1,0.629863081436334
1,0,1,0.6067890692573717
1,1,0,0.4166978748653788
0,1,0,0.49372844008098515
1,0,1,0.5536675411097636
0,1,0,0.4525170442177749
0,1,0,0.42403359161599524
1,0,1,0.6012682097772653
1,0,1,0.5592057598844299
0,0,1,0.542015455422673
1,1,0,0.4298965772429527
1,0,1,0.590504278599238
0,1,0,0.4343972414508124
1,0,1,0.6226624653208566
0,1,0,0.3985532227262962
1,0,1,0.625919613479769
0,0,1,0.5704876013028394
1,1,0,0.46601170825519145
0,0,1,0.5971364489969573
1,0,1,0.5642005218646656
0,1,0,0.42462011099709784
0,0,1,0.5131381997401845
1,0,1,0.5912071706386538
1,0,1,0.5419641549538432
1,0,1,0.5117712843237736
0,0,1,0.6234873509994975
1,1,0,0.4433605184403853
0,1,0,0.4566257598067443
1,1,0,0.45248866586432834
0,0,1,0.5789066160008756
1,1,0,0.4318134017146678
1,1,0,0.48934315697402103
0,1,0,0.4775527804517608
0,1,0,0.43049218340168405
1,1,0,0.43232524488616586
0,0,1,0.5900378807411515
0,0,1,0.5714325464585658
0,1,0,0.4271375599988101
0,1,0,0.49117703815778907
0,1,0,0.4996517962250375
0,1,0,0.432129809986458
0,0,1,0.5385144159443457
0,0,1,0.5655916711799243
1,1,0,0.44087353938849505
1,0,1,0.6084182571957526
0,0,1,0.5084733741031128
0,1,0,0.49072034426901484
1,0,1,0.5720656984055353
1,0,1,0.6162148623758935
1,0,1,0.605648204846699
1,0,1,0.5854321884868683
1,0,1,0.6098883045086423
0,0,1,0.5686709888296595
0,1,0,0.43570661377167835
1,1,0,0.4552803919712769
0,1,0,0.4002213034492753
1,1,0,0.43920559133989445
0,0,1,0.5164708508759855
1,0,1,0.6260488080640593
1,1,0,0.4331453362207193
0,1,0,0.47971389181655205
1,0,1,0.5768627206920759
0,1,0,0.417892265309356
0,0,1,0.6150907729667506
0,1,0,0.48955566398746203
1,0,1,0.6330336634150144
0,1,0,0.45530720165928096
0,0,1,0.5719360808665885
1,0,1,0.6139909769375725
0,1,0,0.48457105250755994
0,0,1,0.6335644469000238
0,1,0,0.4138217311988176
1,0,1,0.5145916682348519
1,1,0,0.4295129268467485
0,0,1,0.6259973022647811
1,0,1,0.5583053933406646
1,0,1,0.6131526792676179
0,0,1,0.5926355423769462
0,1,0,0.49042661804937443
0,1,0,0.4317664098347585
1,0,1,0.5958692529740203
0,0,1,0.5302328855516311
0,1,0,0.43763927268006536
0,0,1,0.6198213564937582
1,1,0,0.44897117767262434
0,1,0,0.46236871941749486
1,0,1,0.5930995083714958
0,0,1,0.5006741762972652
1,0,1,0.6200518197935677
1,0,1,0.609899275027447
0,0,1,0.5578426189395724
1,1,0,0.4428290104246012
0,1,0,0.4924735478037531
1,1,0,0.4180151742056136
0,0,1,0.5601262390470017
1,0,1,0.6150915568547235
0,1,0,0.491131124825963
1,0,1,0.5823313363026609
1,0,1,0.6056829869370725
1,0,1,0.5773752210976821
1,1,0,0.4196867750647332
0,1,0,0.42865536549501315
0,1,0,0.4659074374447623
1,1,0,0.4307083394948563
0,0,1,0.5843485180332288
0,0,1,0.5321614002185607
0,1,0,0.44419946917810293
1,1,0,0.42983531696559835
0,1,0,0.4018529333807542
1,1,0,0.42417441199572226
0,0,1,0.5028454140411469
0,0,1,0.5284759109982645
0,1,0,0.4821989503246287
1,0,1,0.6086594674345969
0,1,0,0.44593731200243025
0,1,0,0.46327495076253317
0,0,1,0.6002566549996227
0,0,1,0.6047523666792347
1,0,1,0.6090671286767854
1,0,1,0.6462835228652549
0,0,1,0.5954585760215636
0,1,0,0.4137929000289768
0,0,1,0.5751505674842918
0,1,0,0.45769577346550694
0,0,1,0.537182208910262
1,0,1,0.6054387652656402
0,0,1,0.5137833851140851
0,1,0,0.42340599626256237
0,0,1,0.5289773013741922
1,1,0,0.48088800333386117
1,0,1,0.5731415426987652
1,0,1,0.5583876388715344
0,0,1,0.613514414828267
1,1,0,0.43524355698270106
1,0,1,0.5979961824900515
1,0,1,0.5152892113285249
1,0,1,0.6100532624750363
1,0,1,0.6104882095285866
0,1,0,0.40146118543296366
1,1,0,0.43855759762343616
0,1,0,0.431529888254883
1,0,1,0.5935422553891537
0,1,0,0.49286931569112685
1,0,1,0.5558848845204911
1,0,1,0.5763736607014036
1,1,0,0.47247766200284214
0,0,1,0.5016461069932252
1,1,0,0.4590339419846176
0,1,0,0.4967850620200222
0,0,1,0.5794877811998017
1,1,0,0.40423689569227084
1,0,1,0.5613560701065644
1,0,1,0.5785570384646062
0,1,0,0.4265600582139084
0,0,1,0.5811343078015209
0,0,1,0.5320530232458746
1,1,0,0.4573693846410808
1,0,1,0.6008349949243238
1,0,1,0.633312844724738
0,0,1,0.5839713945715812
0,1,0,0.4996134207919198
1,1,0,0.4389425036794812
1,0,1,0.5971177987329814
1,0,1,0.5648525297349164
0,0,1,0.5523408648092398
1,0,1,0.6307897751078214
1,1,0,0.44431903701562175
1,0,1,0.6002700332148873
0,1,0,0.49503775916183873
0,1,0,0.43262800509937605
0,1,0,0.4245629571889924
1,0,1,0.5994195630934721
0,1,0,0.4643017922640708
1,0,1,0.5618598293669211
1,0,1,0.5483326989071814
1,1,0,0.4519962786092122
0,1,0,0.4713760256999032
1,0,1,0.5309711422763631
0,0,1,0.6029090851020521
1,0,1,0.558138212797561
1,0,1,0.6223503814743075
0,1,0,0.44801790062621305
0,0,1,0.5755146260654868
0,1,0,0.4379113462267769
0,1,0,0.47879985703627576
1,1,0,0.49960567852915183
1,0,1,0.541685735756486
0,1,0,0.40647467908778045
0,1,0,0.42358674838213906
1,0,1,0.5691495667021305
1,0,1,0.5554649028824655
0,0,1,0.6362066903470756
0,1,0,0.4899144853534608
1,0,1,0.5892767492627616
0,0,1,0.5951338429307129
0,0,1,0.5651252757097598
0,1,0,0.41596370782596026
1,1,0,0.4044754957291583
1,1,0,0.4135406962297378
0,0,1,0.5780469279229794
0,0,1,0.5496493833587246
1,0,1,0.6194154464391263
1,0,1,0.569373626585475
1,1,0,0.41427557527161596
1,0,1,0.6090291197096399
1,0,1,0.5665170536400296
1,1,0,0.4050601628069843
0,1,0,0.46497468639854733
1,0,1,0.5520846383560072
0,1,0,0.38940673125830705
1,0,1,0.6165034347503054
1,1,0,0.4752220832459085
0,0,1,0.5739235083304531
0,0,1,0.6126018759347389
1,0,1,0.5693729553715958
1,0,1,0.6048425152985655
0,1,0,0.4295704109957807
0,0,1,0.62895517983058
0,0,1,0.6271128576030103
0,1,0,0.4149408874890868
0,1,0,0.4377586307701157
1,0,1,0.5319076929005941
1,1,0,0.46126467755937345
1,1,0,0.4274829492730651
0,1,0,0.4597679607788966
0,1,0,0.44507832389979746
1,0,1,0.5142392639863627
0,1,0,0.47430563583922397
1,1,0,0.4142715854350343
0,1,0,0.4522864884294409
1,0,1,0.6128170194799764
1,0,1,0.5758555846606981
0,1,0,0.42862812887518603
0,0,1,0.5115064611718789
0,1,0,0.45190248999161486
1,0,1,0.621894315884684
0,1,0,0.4243010310786164
1,0,1,0.6108225250470487
0,1,0,0.48359792681247976
1,0,1,0.5489621594146064
1,0,1,0.5131581166681688
1,1,0,0.40958503558045567
0,1,0,0.4991988274254346
0,0,1,0.6193796868950527
0,0,1,0.5856052273122676
0,1,0,0.4629980954982759
0,1,0,0.46032353830216394
0,0,1,0.5984238195806931
1,1,0,0.41408326865341294
0,0,1,0.5560637082707786
1,1,0,0.4402413864555881
0,0,1,0.602280667998094
0,1,0,0.4367268446548424
0,1,0,0.48302902960598393
0,0,1,0.615670359010046
1,1,0,0.45389651969225653
0,1,0,0.44028050877336633
1,0,1,0.5940623552729767
1,0,1,0.5947133909153929
0,0,1,0.5263955134485155
1,0,1,0.5122887744855709
0,0,1,0.6063059380168156
1,1,0,0.4227808269626443
1,1,0,0.432875204114568
1,0,1,0.6129276722308826
1,1,0,0.38081235539763303
1,0,1,0.6296570028674902
1,0,1,0.5863303265224735
1,1,0,0.47607577196037454
0,0,1,0.5140756114121128
1,0,1,0.5865313122712542
1,1,0,0.4011611046023745
0,1,0,0.4727457889396102
0,0,1,0.5885530088229944
0,1,0,0.4342603536245204
0,0,1,0.6423894593588592
1,0,1,0.607014427907032
1,0,1,0.5939047343108377
1,0,1,0.6012882032850295
0,1,0,0.4215670820744036
0,1,0,0.48116832775012036
0,1,0,0.49690122187306834
0,1,0,0.4219038367754292
0,1,0,0.4393269954418475
1,1,0,0.43199882253766686
1,0,1,0.6063803986406981
0,0,1,0.5839214819350073
1,0,1,0.6056483627521283
1,1,0,0.39448687115877934
0,0,1,0.5813930819615657
0,1,0,0.4427294343375563
0,1,0,0.4304920990573523
0,1,0,0.46255710388168164
0,0,1,0.5923078640368344
0,1,0,0.4447144466792122
1,0,1,0.582071496282883
0,1,0,0.42836594202050804
1,0,1,0.5733434346214853
1,0,1,0.5786459121073017
1,0,1,0.5571863624522502
0,1,0,0.4348685078553774
0,0,1,0.5744309504025877
0,0,1,0.5580717828039782
1,0,1,0.587340631516718
0,1,0,0.43641744374742575
1,0,1,0.5534704220311838
0,0,1,0.6033439263951801
1,0,1,0.5901739037596763
1,0,1,0.5935360051850722
1,1,0,0.44613010661618685
1,0,1,0.5517414018617578
1,0,1,0.5605854068190991
0,0,1,0.5378298248918646
1,0,1,0.6115821040729243
0,0,1,0.5995683512437806
0,1,0,0.42452319066608046
1,0,1,0.6204806400642724
0,1,0,0.4399169900105954
0,1,0,0.41085374120679585
1,0,1,0.5402620798181539
1,1,0,0.43987447581973965
1,1,0,0.44457859350276874
1,1,0,0.4758350971112596
1,0,1,0.5829622853072345
0,1,0,0.4103649576939905
0,1,0,0.41359224522446014
0,0,1,0.6009884407265011
0,1,0,0.4780203541980794
0,1,0,0.4469110295618498
0,0,1,0.6664856005296929
1,1,0,0.4668165618621401
1,0,1,0.6202550208262251
1,0,1,0.5964273914720241
1,0,1,0.5957156406593143
1,0,1,0.5901838514699177
1,0,1,0.6061048905621723
1,0,1,0.6147011513541386
0,1,0,0.49142915915185814
1,0,1,0.609965362239342
0,0,1,0.6270673936760282
1,0,1,0.6015022510200245
1,0,1,0.5888320981726443
1,0,1,0.629713579199469
0,1,0,0.42973542485799393
0,1,0,0.44940607512685626
0,0,1,0.5326528449036975
0,0,1,0.5332488201160386
0,1,0,0.42975647916767445
0,1,0,0.4747156064998782
0,0,1,0.5868379772564856
0,1,0,0.40851024905808525
0,1,0,0.44953184189053585
1,0,1,0.5599740625868564
0,0,1,0.5255697768585695
1,0,1,0.6379257125954306
1,1,0,0.4385860062116237
0,0,1,0.5292944633656005
1,0,1,0.6049405649379574
1,0,1,0.5611924322872701
0,1,0,0.45486761741254933
1,1,0,0.4531070517252819
1,0,1,0.5783980665705181
1,0,1,0.6321846517293406
1,0,1,0.6340502303473257
0,0,1,0.5016834650363423
0,0,1,0.609884524117739
1,0,1,0.6059891880728129
1,1,0,0.4482217802988402
1,0,1,0.5741341469192791
0,0,1,0.579997793444502
0,1,0,0.4738258469193427
0,1,0,0.46920803224131186
1,0,1,0.6033870571138301
0,0,1,0.5169041103006266
1,0,1,0.5915469533971551
0,1,0,0.42604199327304854
0,1,0,0.44480652020751305
0,0,1,0.6297357999578821
0,1,0,0.4834635246835687
0,0,1,0.5663222521609584
1,0,1,0.5842868703711258
0,0,1,0.603458899440848
1,0,1,0.5895023864774755
1,1,0,0.4138590554886686
0,1,0,0.444053760284678
0,1,0,0.41486260582736145
1,0,1,0.591565534932938
1,1,0,0.45899369514575195
0,1,0,0.43058651847129853
1,0,1,0.6081737807623442
0,0,1,0.5508077760464324
0,1,0,0.4382779825099171
0,1,0,0.4434459221811034
0,1,0,0.4302565833962434
1,0,1,0.5444584912225304
1,0,1,0.596748225824744
1,0,1,0.5864802495781986
0,1,0,0.41528351629011123
0,1,0,0.4171508005117585
1,1,0,0.46686758462002076
0,1,0,0.44731219611455775
1,0,1,0.6146315308627103
1,0,1,0.5479237662041991
0,1,0,0.45385877631824173
1,0,1,0.5386092881569967
0,1,0,0.4443237821616683
0,1,0,0.4286527846226705
0,1,0,0.45919595099383453
1,0,1,0.6111159502254163
0,1,0,0.43906254000688527
1,1,0,0.4683710541000823
1,1,0,0.4222394644334826
0,1,0,0.4892277928320013
0,1,0,0.41090091537242396
0,0,1,0.512376940464683
0,0,1,0.6088416172321086
1,0,1,0.6186943562110303
0,0,1,0.5777070329089057
1,1,0,0.41657198048924854
0,0,1,0.5739020908635579
1,0,1,0.6239061878171952
1,1,0,0.4590339419846176
1,0,1,0.5878735436495683
0,0,1,0.515342833687903
0,0,1,0.5645941307963181
0,1,0,0.4499870373761137
0,0,1,0.5200620223226935
0,1,0,0.42499373398589946
0,1,0,0.48863423178474175
0,1,0,0.46874590467148347
0,0,1,0.5687101829430694
0,0,1,0.5019151826710836
0,0,1,0.510713527988821
0,0,1,0.5135793867094356
1,0,1,0.5667318405952912
1,1,0,0.42020012154319886
0,1,0,0.4172551200626091
1,0,1,0.6307897751078214
0,0,1,0.6061917706765384
1,0,1,0.5844671859514647
0,1,0,0.44017802876456963
1,1,0,0.4393978392888663
0,0,1,0.6028630565740827
1,0,1,0.6241628727294146
0,1,0,0.4270552423344088
1,1,0,0.47118236796004237
1,0,1,0.5981003470235067
0,0,1,0.5140006040559392
0,1,0,0.49287102636568736
0,1,0,0.4555828283887376
0,0,1,0.6273949190644712
1,0,1,0.5583151363786087
0,0,1,0.5672894813825579
0,0,1,0.6061648908067601
1,1,0,0.4697150188663311
1,1,0,0.47128032513668755
0,0,1,0.6046795433572139
0,1,0,0.4057968784389
1,0,1,0.5517414018617578
0,0,1,0.6135965381821995
1,0,1,0.6421259643924099
0,0,1,0.537049351864476
0,0,1,0.5084780270699748
0,1,0,0.43107619064898944
0,1,0,0.41630877315396186
1,0,1,0.51408299424974
0,0,1,0.6003411585758993
1,1,0,0.4470370415684535
1,0,1,0.6097503616371911
1,0,1,0.6487653687673779
0,0,1,0.5898189444934511
0,1,0,0.426531412023468
0,0,1,0.6217527505618761
0,1,0,0.4045009887186112
1,0,1,0.5848068737430813
0,0,1,0.5978512083641331
0,0,1,0.5920674162155241
1,0,1,0.5907240685530867
1,0,1,0.6088938788974522
0,0,1,0.5297354323887047
1,0,1,0.614089150450969
0,1,0,0.42320485876042413
1,0,1,0.5981786802297736
0,0,1,0.6050310364974002
0,0,1,0.6163639696470747
0,1,0,0.41390247291094856
1,0,1,0.5966364090479321
1,0,1,0.5521933281674983
1,1,0,0.4321180506245508
1,0,1,0.6166291833663728
0,1,0,0.43795203702812524
1,0,1,0.6186255786370932
1,1,0,0.4281455499241595
1,0,1,0.6118052645043786
1,0,1,0.6149307926132088
1,0,1,0.5859159967690577
1,1,0,0.4645870334615465
0,0,1,0.5043057287676955
0,1,0,0.428577618252842
0,0,1,0.5629892103831331
0,0,1,0.5424001275147334
1,1,0,0.459761555032168
0,0,1,0.5006345506704512
0,0,1,0.6371101554140836
0,0,1,0.5960604103792494
1,1,0,0.4812667334091067
0,1,0,0.4314301007321713
0,1,0,0.492416238662027
1,0,1,0.582584380595071
0,0,1,0.6097299514535539
0,1,0,0.46834287893798326
0,1,0,0.49285569290121667
0,0,1,0.5775273782788303
0,1,0,0.4188807266400993
0,0,1,0.6056506917886024
1,0,1,0.6292864273315857
1,1,0,0.3995394757720141
0,1,0,0.440189398882857
0,0,1,0.511017857932031
0,1,0,0.41814929510517496
1,0,1,0.6014223875650722
1,0,1,0.596092733973027
1,1,0,0.4247252935670873
1,0,1,0.6093921611386434
0,1,0,0.4485699353875148
0,1,0,0.40628949730531644
0,1,0,0.49256368561691866
1,0,1,0.6109234311821782
1,0,1,0.5914759694246647
1,1,0,0.41219579706154513
1,1,0,0.450700596552182
1,0,1,0.5383557154162241
0,1,0,0.47365196181970387
0,0,1,0.5932150241978638
1,1,0,0.49386663092359384
0,0,1,0.6229794104397779
0,0,1,0.6129633163650853
0,1,0,0.39477455911511344
0,1,0,0.39001908680448033
1,0,1,0.5369862060208447
0,0,1,0.6079126157274088
0,1,0,0.4195892096943462
0,1,0,0.4598602531468893
1,1,0,0.4323276449228618
0,0,1,0.6129119646203186
0,1,0,0.48614753694771806
0,1,0,0.4198009322248659
1,1,0,0.44903239832751796
1,0,1,0.6122979599180411
1,0,1,0.5386092881569967
0,1,0,0.4132528134341717
1,0,1,0.6080965591611509
0,0,1,0.532682008598714
0,1,0,0.4467324571333459
1,0,1,0.6273005990200315
1,0,1,0.5814938093335713
0,0,1,0.53796064014734
1,0,1,0.5991910701824356
0,1,0,0.478010070581236
1,0,1,0.6186580335931017
1,0,1,0.615563559170718
1,0,1,0.5350550562050372
1,0,1,0.5045680396767795
1,1,0,0.49518986485154737
0,0,1,0.6139939759172529
0,0,1,0.5959726518420869
1,0,1,0.5190110790994019
0,0,1,0.5793699201318696
1,0,1,0.6042418106818335
0,0,1,0.6025563447709966
0,0,1,0.5978039145485436
1,0,1,0.6008557604805531
0,0,1,0.5371770749716298
1,1,0,0.41871949663960895
0,1,0,0.41707208871140977
0,0,1,0.6398531704338063
0,0,1,0.579052655066084
1,0,1,0.5383743668450548
1,0,1,0.6090389248429446
0,1,0,0.4468049640970792
0,1,0,0.4606664303418167
1,0,1,0.5784538494718805
0,1,0,0.4345425038687416
0,0,1,0.5422820661233876
1,0,1,0.5999715541346277
1,0,1,0.5730907873111062
1,0,1,0.5980003114039968
0,1,0,0.45871105835773685
1,0,1,0.575675152799286
0,1,0,0.46750704586451414
0,0,1,0.6107931480996119
1,0,1,0.6093956543819941
0,1,0,0.49071587649223464
0,0,1,0.6428003668939016
0,1,0,0.440378445571308
0,1,0,0.4920861330187252
1,0,1,0.6266420544129336
0,1,0,0.4739786219452905
1,0,1,0.6077492078583948
